Country Code ISO3,Indicator,Normalized Value,Dash Value,Trend Value,Value
COG,sdg3_smoke,67.926,,,
COG,sdg4_primary,93.437,orange,,84.371
COG,sdg4_second,20.611,red,,50.101
COG,sdg4_literacy,55.363,red,,82.055
COG,sdg4_earlyedu,11.598,,,
COG,sdg4_tertiary,100,,Up Right,
COG,sdg4_pisa,0.284,,Down,
COG,sdg4_socioec,98.353,,Up,
COG,sdg4_science,65.366,,Right,
COG,sdg4_resil,22.582,,,
COG,sdg5_familypl,85.644,red,Up Right,43.2
COG,sdg5_edat,31.34,orange,Right,81.333
COG,sdg5_lfpr,63.514,green,Up,94.848
COG,sdg5_parl,19.666,red,,11.258
COG,sdg5_paygap,61.535,,,
COG,sdg5_unpaid,,,Up,
COG,sdg6_water,97.617,red,Right,73.218
COG,sdg6_sanita,6.595,red,Up,20.173
COG,sdg6_freshwat,4.712,green,,0
COG,sdg6_wastewat,21.182,red,Up Right,0.284
COG,sdg6_scarcew,0,green,Down,1.647
COG,sdg6_safewat,1.083,,,
COG,sdg6_safesan,,,Up,
COG,sdg7_elecac,31.037,red,,68.518
COG,sdg7_cleanfuel,0,red,,24.13
COG,sdg7_co2twh,46.889,green,Right,0.847
COG,sdg7_ren,45.667,,,
COG,sdg8_adjgrowth,71.049,red,Up Right,-8.526
COG,sdg8_slavery,51.948,orange,Down,8.027
COG,sdg8_accounts,,red,,26.093
COG,sdg8_unemp,83.691,red,,10.27
COG,sdg8_rights,95.494,,,
COG,sdg8_impacc,95.283,green,,0.143
COG,sdg8_empop,94.061,,,
COG,sdg8_yneet,97.449,,,
COG,sdg9_intuse,96.785,red,,8.65
COG,sdg9_mobuse,95.5,red,,6.046
COG,sdg9_lpi,100,orange,Down,2.066
COG,sdg9_qs,65.372,orange,Down,0
COG,sdg9_articles,28.894,red,Down,0.013
COG,sdg9_rdex,,,Up Right,
COG,sdg9_rdres,94.48,,,
COG,sdg9_patents,92.68,,Up,
COG,sdg9_netacc,98.45,,Up,
COG,sdg9_womensci,56.479,,,
COG,sdg10_adjgini,65.688,red,Up,51.982
COG,sdg10_palma,91.5,red,Right,3.056
COG,sdg10_elder,90.6,,,
COG,sdg11_slums,97.02,red,Up,47.8
COG,sdg11_pm25,76.127,red,Right,50.147
COG,sdg11_pipedwat,22.059,red,Up,72.815
COG,sdg11_transport,21.053,orange,Up,53
COG,sdg11_rentover,,,,
COG,sdg12_msw,95.393,,,
COG,sdg12_ewaste,7.937,green,Down,4
COG,sdg12_so2prod,72.519,green,,23.659
COG,sdg12_so2import,100,green,Down,1.415
COG,sdg12_prodnitro,62.057,green,Down,7.82
COG,sdg12_reacnitro,,green,,1.148
COG,sdg12_mswrecycl,28.647,,,
COG,sdg13_co2gcp,,green,Down,0.643
COG,sdg13_co2import,52.77,green,,0.144
COG,sdg13_co2export,100,green,Up,0.021
COG,sdg13_ecr,15.436,,Down,
COG,sdg14_cpma,,orange,,65.372
COG,sdg14_cleanwat,,red,,49.23
COG,sdg14_fishstocks,,,,
COG,sdg14_trawl,,green,,5.913
COG,sdg14_discard,,green,,1.464
COG,sdg14_biomar,,green,,0.031
COG,sdg15_cpta,,red,,56.479
COG,sdg15_cpfa,,orange,,65.688
COG,sdg15_redlist,,green,,0.966
COG,sdg15_forchg,,yellow,,0.141
COG,sdg15_biofrwter,,green,,0.298
COG,sdg16_homicides,,red,,9.3
COG,sdg16_detain,,red,,60
COG,sdg16_safe,,red,,
COG,sdg16_prs,,,,
COG,sdg16_u5reg,,yellow,,95.9
COG,sdg16_cpi,,red,,19
COG,sdg16_clabor,,red,,10.8
COG,sdg16_weaponsexp,,green,,0
COG,sdg16_rsf,,yellow,,36.56
COG,sdg16_justice,,,,
COG,sdg16_prison,,,,
COG,sdg17_govex,,red,,4.297
COG,sdg17_oda,,,,
COG,sdg17_govrev,,yellow,,25.831
COG,sdg17_cohaven,,green,,0
COG,sdg17_secrecy,,,,
COG,sdg17_sprofits,,,,
COG,sdg17_statperf,,red,,36.577
COL,sdg1_wpc,93.471,yellow,Right,4.74
COL,sdg1_320pov,73.398,red,Right,13.7
COL,sdg1_oecdpov,86.998,,,
COL,sdg2_undernsh,74.701,green,Up,5.5
COL,sdg2_stunting,90.184,orange,Right,12.7
COL,sdg2_wasting,39.628,green,Up,1.6
COL,sdg2_obesity,46.744,orange,Down,22.3
COL,sdg2_trophic,63.75,yellow,Up,2.269
COL,sdg2_crlyld,11.25,green,Up,4.535
COL,sdg2_snmi,99.728,red,Down,1.065
COL,sdg2_yieldgap,90.18,,Up Right,
COL,sdg2_pestexp,83.42,green,Up,0.68
COL,sdg3_matmort,91.216,yellow,Up,83
COL,sdg3_neonat,93.761,green,Down,7.5
COL,sdg3_u5mort,95.455,green,Up Right,13.8
COL,sdg3_tb,70.046,yellow,Up,35
COL,sdg3_hiv,89.967,yellow,Up Right,0.25
COL,sdg3_ncds,59.934,yellow,Up,15.8
COL,sdg3_pollmort,87.29,yellow,Right,37
COL,sdg3_traffic,54.061,orange,Down,15.42
COL,sdg3_lifee,94.148,yellow,Up,79.314
COL,sdg3_fertility,86.441,red,Up,65.482
COL,sdg3_births,61.165,yellow,Down,95.5
COL,sdg3_vac,55.814,green,,92
COL,sdg3_uhc,97.881,yellow,,76
COL,sdg3_swb,84.815,yellow,Up,5.7
COL,sdg3_region,97.905,red,Down,8.4
COL,sdg3_incomeg,83.758,,Up,
COL,sdg3_smoke,100,green,Up Right,13
COL,sdg4_primary,61.93,green,Down,99.021
COL,sdg4_second,35.129,yellow,Up,87.548
COL,sdg4_literacy,95.5,green,Down,98.852
COL,sdg4_earlyedu,88.511,green,Up,99.228
COL,sdg4_tertiary,100,yellow,Up,29.874
COL,sdg4_pisa,25.564,orange,Up,405.333
COL,sdg4_socioec,96.229,yellow,Up,11.502
COL,sdg4_science,99.93,red,Down,50.367
COL,sdg4_resil,91.622,orange,Up,22.32
COL,sdg5_familypl,84.169,green,Up,86.6
COL,sdg5_edat,68.162,green,Up,103.614
COL,sdg5_lfpr,87.609,green,Up,70.115
COL,sdg5_parl,41.042,red,Right,18.343
COL,sdg5_paygap,41.181,green,Right,4
COL,sdg5_unpaid,37.818,,Up,
COL,sdg6_water,96.8,yellow,Up,97.3
COL,sdg6_sanita,64.22,yellow,Up,89.625
COL,sdg6_freshwat,58.081,green,Up,1.8
COL,sdg6_wastewat,48.5,orange,Up Right,25.564
COL,sdg6_scarcew,57.934,green,,3.771
COL,sdg6_safewat,12.083,red,Up Right,73.233
COL,sdg6_safesan,6.405,red,Up,16.986
COL,sdg7_elecac,21.915,green,Down,99.936
COL,sdg7_cleanfuel,0,green,Down,91.79
COL,sdg7_co2twh,69.111,green,Up,0.934
COL,sdg7_ren,89.135,green,Up,26.022
COL,sdg8_adjgrowth,94.839,yellow,Up,-1.272
COL,sdg8_slavery,69.805,green,Right,2.726
COL,sdg8_accounts,79.639,red,Down,45.759
COL,sdg8_unemp,73.807,,,15.44
COL,sdg8_rights,97.749,orange,Right,0.508
COL,sdg8_impacc,91.427,green,Down,0.192
COL,sdg8_empop,76.989,yellow,Up,57.538
COL,sdg8_yneet,94.344,red,Right,23.661
COL,sdg9_intuse,89.85,yellow,,65.007
COL,sdg9_mobuse,86.906,yellow,,58.668
COL,sdg9_lpi,90.598,yellow,Down,2.667
COL,sdg9_qs,56.384,yellow,Up,28.967
COL,sdg9_articles,49.146,orange,Down,0.145
COL,sdg9_rdex,86.971,red,Up,0.237
COL,sdg9_rdres,91.21,,,
COL,sdg9_patents,63.35,red,Down,0.116
COL,sdg9_netacc,97.5,red,Up,67.429
COL,sdg9_womensci,42.889,green,,33.41
COL,sdg10_adjgini,47.436,red,Right,55.22
COL,sdg10_palma,37,red,Up Right,3.281
COL,sdg10_elder,84.8,,Up,
COL,sdg11_slums,89.56,red,Up,27.8
COL,sdg11_pm25,33.57,yellow,Right,15.068
COL,sdg11_pipedwat,63.309,yellow,Right,95.154
COL,sdg11_transport,29.825,yellow,Down,64
COL,sdg11_rentover,43.211,,Right,
COL,sdg12_msw,96.404,,Up,0.833
COL,sdg12_ewaste,34.392,yellow,Right,6.303
COL,sdg12_so2prod,92.621,green,Up,11.819
COL,sdg12_so2import,99.412,green,Right,2.572
COL,sdg12_prodnitro,53.343,yellow,Right,24.551
COL,sdg12_reacnitro,72.154,green,Up Right,2.545
COL,sdg12_mswrecycl,66.193,,Down,
COL,sdg13_co2gcp,,yellow,Up,2.03
COL,sdg13_co2import,47.19,green,,0.419
COL,sdg13_co2export,100,orange,Right,4137.096
COL,sdg13_ecr,65.02,red,Up,24.721
COL,sdg14_cpma,,red,,56.384
COL,sdg14_cleanwat,,red,,63.69
COL,sdg14_fishstocks,,green,,11.817
COL,sdg14_trawl,,yellow,,8.823
COL,sdg14_discard,,yellow,,7.33
COL,sdg14_biomar,,green,,0.05
COL,sdg15_cpta,,red,,42.889
COL,sdg15_cpfa,,red,,47.436
COL,sdg15_redlist,,red,,0.748
COL,sdg15_forchg,,yellow,,0.228
COL,sdg15_biofrwter,,yellow,,1.044
COL,sdg16_homicides,,red,,25.344
COL,sdg16_detain,,yellow,,31.95
COL,sdg16_safe,,orange,,
COL,sdg16_prs,,yellow,,4.142
COL,sdg16_u5reg,,yellow,,96.8
COL,sdg16_cpi,,red,,39
COL,sdg16_clabor,,yellow,,2.9
COL,sdg16_weaponsexp,,green,,0.02
COL,sdg16_rsf,,orange,,42.66
COL,sdg16_justice,,orange,,0.569
COL,sdg16_prison,,orange,,243.531
COL,sdg17_govex,,yellow,,9.929
COL,sdg17_oda,,,,
COL,sdg17_govrev,,yellow,,24.157
COL,sdg17_cohaven,,green,,0
COL,sdg17_secrecy,,red,,56.475
COL,sdg17_sprofits,,green,,1.35
COL,sdg17_statperf,,yellow,,73.765
COM,sdg1_wpc,,red,Down,22.36
COM,sdg1_320pov,,red,Down,40.75
COM,sdg1_oecdpov,,,,
COM,sdg2_undernsh,,,,
COM,sdg2_stunting,,red,Right,31.1
COM,sdg2_wasting,,red,Right,11.2
COM,sdg2_obesity,,green,Up,7.8
COM,sdg2_trophic,,green,,2.14
COM,sdg2_crlyld,,red,Right,1.37
COM,sdg2_snmi,,red,Right,0.856
COM,sdg2_yieldgap,,,Right,
COM,sdg2_pestexp,,,Up Right,
COM,sdg3_matmort,,red,Up Right,273
COM,sdg3_neonat,,red,Right,29.8
COM,sdg3_u5mort,,red,Up,62.9
COM,sdg3_tb,,yellow,Right,35
COM,sdg3_hiv,,green,Right,0
COM,sdg3_ncds,,orange,Right,22.9
COM,sdg3_pollmort,,red,Up Right,172
COM,sdg3_traffic,,red,,26.57
COM,sdg3_lifee,,red,Up,67.391
COM,sdg3_fertility,,red,Up Right,64.061
COM,sdg3_births,,red,,82.2
COM,sdg3_vac,,green,,90
COM,sdg3_uhc,,red,,52
COM,sdg3_swb,,red,Down,4.6
COM,sdg3_region,,,,
COM,sdg3_incomeg,,,,
COM,sdg3_smoke,,,,
COM,sdg4_primary,,orange,,81.845
COM,sdg4_second,,red,,48.314
COM,sdg4_literacy,,red,,78.27
COM,sdg4_earlyedu,,,,
COM,sdg4_tertiary,,,Right,
COM,sdg4_pisa,,,Right,
COM,sdg4_socioec,,,Up Right,
COM,sdg4_science,,,Up,
COM,sdg4_resil,,,,
COM,sdg5_familypl,,red,Down,28.8
COM,sdg5_edat,,red,Right,66.667
COM,sdg5_lfpr,,yellow,,60.834
COM,sdg5_parl,,red,,16.667
COM,sdg5_paygap,,,,
COM,sdg5_unpaid,,,Up,
COM,sdg6_water,,orange,Right,80.168
COM,sdg6_sanita,,red,,35.857
COM,sdg6_freshwat,,green,,0.8
COM,sdg6_wastewat,,red,,0.121
COM,sdg6_scarcew,,,Down,
COM,sdg6_safewat,,,,
COM,sdg6_safesan,,,,
COM,sdg7_elecac,,orange,,81.923
COM,sdg7_cleanfuel,,red,,9.34
COM,sdg7_co2twh,,,Right,
COM,sdg7_ren,,,Right,
COM,sdg8_adjgrowth,,red,Down,-4.856
COM,sdg8_slavery,,,Right,
COM,sdg8_accounts,,red,,21.695
COM,sdg8_unemp,,orange,,8.43
COM,sdg8_rights,,,,
COM,sdg8_impacc,,,,
COM,sdg8_empop,,,,
COM,sdg8_yneet,,,,
COM,sdg9_intuse,,red,,8.478
COM,sdg9_mobuse,,red,,9.464
COM,sdg9_lpi,,orange,Right,2.25
COM,sdg9_qs,,orange,Right,0
COM,sdg9_articles,,red,Right,0.004
COM,sdg9_rdex,,,,
COM,sdg9_rdres,,,,
COM,sdg9_patents,,,Up,
COM,sdg9_netacc,,,,
COM,sdg9_womensci,,,,
COM,sdg10_adjgini,,red,Right,45.64
COM,sdg10_palma,,red,Down,2.478
COM,sdg10_elder,,,Up,
COM,sdg11_slums,,red,Up,68.4
COM,sdg11_pm25,,orange,Right,20.353
COM,sdg11_pipedwat,,orange,,76.109
COM,sdg11_transport,,orange,Down,54
COM,sdg11_rentover,,,,
COM,sdg12_msw,,yellow,,1.034
COM,sdg12_ewaste,,green,,0.735
COM,sdg12_so2prod,,,,
COM,sdg12_so2import,,,Down,
COM,sdg12_prodnitro,,,Up,
COM,sdg12_reacnitro,,,,
COM,sdg12_mswrecycl,,,,
COM,sdg13_co2gcp,,green,Down,0.297
COM,sdg13_co2import,,,,
COM,sdg13_co2export,,green,,0
COM,sdg13_ecr,,,,
COM,sdg14_cpma,,red,,7.143
COM,sdg14_cleanwat,,red,,38.63
COM,sdg14_fishstocks,,green,,5.59
COM,sdg14_trawl,,green,,0
COM,sdg14_discard,,red,,41.678
COM,sdg14_biomar,,,,
COM,sdg15_cpta,,red,,8.333
COM,sdg15_cpfa,,,,
COM,sdg15_redlist,,red,,0.741
COM,sdg15_forchg,,orange,,0.277
COM,sdg15_biofrwter,,,,
COM,sdg16_homicides,,red,,7.7
COM,sdg16_detain,,red,,60.35
COM,sdg16_safe,,yellow,,
COM,sdg16_prs,,,,
COM,sdg16_u5reg,,yellow,,87.3
COM,sdg16_cpi,,red,,21
COM,sdg16_clabor,,red,,20.4
COM,sdg16_weaponsexp,,green,,0
COM,sdg16_rsf,,green,,29.77
COM,sdg16_justice,,,,
COM,sdg16_prison,,,,
COM,sdg17_govex,,red,,2.97
COM,sdg17_oda,,,,
COM,sdg17_govrev,,,,
COM,sdg17_cohaven,,green,,0
COM,sdg17_secrecy,,,,
COM,sdg17_sprofits,,,,
COM,sdg17_statperf,,,,
CPV,sdg1_wpc,97.121,yellow,Up,2.09
CPV,sdg1_320pov,69.32,red,Right,15.8
CPV,sdg1_oecdpov,56.265,,,
CPV,sdg2_undernsh,,red,Down,18.5
CPV,sdg2_stunting,,,,
CPV,sdg2_wasting,72.136,,,
CPV,sdg2_obesity,56.744,yellow,Down,11.8
CPV,sdg2_trophic,0,yellow,Right,2.226
CPV,sdg2_crlyld,1.833,red,Down,0.123
CPV,sdg2_snmi,,red,Right,1.178
CPV,sdg2_yieldgap,93.264,,Up,
CPV,sdg2_pestexp,79.534,,Up,
CPV,sdg3_matmort,90.353,green,Up,58
CPV,sdg3_neonat,91.8,green,Up,9
CPV,sdg3_u5mort,96.545,green,Up,14.9
CPV,sdg3_tb,63.594,orange,Up,46
CPV,sdg3_hiv,73.156,green,Down,0.19
CPV,sdg3_ncds,22.689,yellow,Down,17.2
CPV,sdg3_pollmort,69.072,orange,Right,99
CPV,sdg3_traffic,48.8,red,,26.78
CPV,sdg3_lifee,88.817,orange,Up,74.031
CPV,sdg3_fertility,93.22,red,Up,72.695
CPV,sdg3_births,49.838,orange,,91.4
CPV,sdg3_vac,,green,,96
CPV,sdg3_uhc,86.05,orange,,69
CPV,sdg3_swb,61.248,,Right,
CPV,sdg3_region,96.553,,Down,
CPV,sdg3_incomeg,67.515,,,
CPV,sdg3_smoke,84.38,,,
CPV,sdg4_primary,73.701,yellow,,93.555
CPV,sdg4_second,48.77,red,,68.223
CPV,sdg4_literacy,78.472,green,,98.111
CPV,sdg4_earlyedu,71.045,,,
CPV,sdg4_tertiary,100,,Up,
CPV,sdg4_pisa,20.9,,Right,
CPV,sdg4_socioec,95.058,,Up,
CPV,sdg4_science,92.944,,Up Right,
CPV,sdg4_resil,70.459,,,
CPV,sdg5_familypl,,yellow,Up Right,73.2
CPV,sdg5_edat,66.619,yellow,Up,90.909
CPV,sdg5_lfpr,81.341,green,Up,79.355
CPV,sdg5_parl,,orange,,25
CPV,sdg5_paygap,49.173,,,
CPV,sdg5_unpaid,,,Up,
CPV,sdg6_water,96.467,orange,Up Right,87.083
CPV,sdg6_sanita,57.23,red,,73.854
CPV,sdg6_freshwat,76.206,green,,8.4
CPV,sdg6_wastewat,,orange,,20.9
CPV,sdg6_scarcew,0,green,Down,4.942
CPV,sdg6_safewat,1.333,,,
CPV,sdg6_safesan,1.973,,Up,
CPV,sdg7_elecac,36.138,yellow,,93.586
CPV,sdg7_cleanfuel,25.188,yellow,,71.05
CPV,sdg7_co2twh,,,Up,
CPV,sdg7_ren,62.622,,Up,
CPV,sdg8_adjgrowth,95.482,orange,,-1.576
CPV,sdg8_slavery,,yellow,Down,4.105
CPV,sdg8_accounts,75.056,,,
CPV,sdg8_unemp,79.725,red,,13.41
CPV,sdg8_rights,55.837,,,
CPV,sdg8_impacc,85.183,green,,0.212
CPV,sdg8_empop,84.989,,,
CPV,sdg8_yneet,94.842,,,
CPV,sdg9_intuse,94.235,orange,,58.171
CPV,sdg9_mobuse,88.844,green,,76.539
CPV,sdg9_lpi,100,,,
CPV,sdg9_qs,14.116,orange,Right,0
CPV,sdg9_articles,47.339,red,Up,0.016
CPV,sdg9_rdex,73.065,red,,0.073
CPV,sdg9_rdres,37.182,,,
CPV,sdg9_patents,95.465,,Up,
CPV,sdg9_netacc,100,,Up,
CPV,sdg9_womensci,12.028,,,
CPV,sdg10_adjgini,,red,Right,50.171
CPV,sdg10_palma,76.25,red,Up Right,2.097
CPV,sdg10_elder,97.6,,Up,
CPV,sdg11_slums,98.5,,Down,
CPV,sdg11_pm25,82.748,red,Right,36.464
CPV,sdg11_pipedwat,81.912,yellow,,95.758
CPV,sdg11_transport,,,Up,
CPV,sdg11_rentover,48.711,,Up,
CPV,sdg12_msw,89.888,green,,0.998
CPV,sdg12_ewaste,59.524,green,,4.924
CPV,sdg12_so2prod,,red,Up,231.856
CPV,sdg12_so2import,100,green,Up,4.445
CPV,sdg12_prodnitro,85.5,green,Up,16.711
CPV,sdg12_reacnitro,,green,,2.321
CPV,sdg12_mswrecycl,56.047,,,
CPV,sdg13_co2gcp,,green,Down,1.153
CPV,sdg13_co2import,62.647,green,,0.357
CPV,sdg13_co2export,100,green,,0
CPV,sdg13_ecr,39.559,,Right,
CPV,sdg14_cpma,,red,,14.116
CPV,sdg14_cleanwat,,red,,62.4
CPV,sdg14_fishstocks,,green,,24.43
CPV,sdg14_trawl,,orange,,56.908
CPV,sdg14_discard,,green,,0.907
CPV,sdg14_biomar,,green,,0
CPV,sdg15_cpta,,red,,12.028
CPV,sdg15_cpfa,,,,
CPV,sdg15_redlist,,green,,0.905
CPV,sdg15_forchg,,green,,0.036
CPV,sdg15_biofrwter,,green,,0.15
CPV,sdg16_homicides,,red,,6.804
CPV,sdg16_detain,,green,,19.3
CPV,sdg16_safe,,,,
CPV,sdg16_prs,,yellow,,4.351
CPV,sdg16_u5reg,,yellow,,91
CPV,sdg16_cpi,,yellow,,58
CPV,sdg16_clabor,,,,
CPV,sdg16_weaponsexp,,green,,0
CPV,sdg16_rsf,,green,,20.15
CPV,sdg16_justice,,,,
CPV,sdg16_prison,,,,
CPV,sdg17_govex,,yellow,,8.407
CPV,sdg17_oda,,,,
CPV,sdg17_govrev,,yellow,,28.794
CPV,sdg17_cohaven,,green,,0
CPV,sdg17_secrecy,,,,
CPV,sdg17_sprofits,,,,
CPV,sdg17_statperf,,orange,,54.669
CRI,sdg1_wpc,99.669,green,Up,0.24
CRI,sdg1_320pov,90.583,yellow,Right,4.85
CRI,sdg1_oecdpov,92.435,,,
CRI,sdg2_undernsh,88.845,green,Up,3.2
CRI,sdg2_stunting,93.865,green,Up,5.6
CRI,sdg2_wasting,29.102,green,Up,1
CRI,sdg2_obesity,16.977,red,Down,25.7
CRI,sdg2_trophic,60.206,orange,Right,2.397
CRI,sdg2_crlyld,9.167,green,Up,4.294
CRI,sdg2_snmi,26.876,red,Down,1.09
CRI,sdg2_yieldgap,97.089,,Up,
CRI,sdg2_pestexp,86.788,red,Up,182.809
CRI,sdg3_matmort,95.294,green,Up,27
CRI,sdg3_neonat,98.217,green,Up,6.2
CRI,sdg3_u5mort,96.545,green,Up,8.6
CRI,sdg3_tb,89.862,green,Up,10
CRI,sdg3_hiv,93.764,green,Up Right,0.19
CRI,sdg3_ncds,62.033,green,Up,11.5
CRI,sdg3_pollmort,92.576,yellow,Up Right,23
CRI,sdg3_traffic,63.516,orange,,14.78
CRI,sdg3_lifee,86.996,green,Up,80.847
CRI,sdg3_fertility,91.525,red,Up,52.519
CRI,sdg3_births,62.783,orange,Up,90
CRI,sdg3_vac,86.047,green,,95
CRI,sdg3_uhc,99.719,yellow,,77
CRI,sdg3_swb,68.278,green,Up,7
CRI,sdg3_region,98.96,,Up,
CRI,sdg3_incomeg,76.727,,,
CRI,sdg3_smoke,100,,,
CRI,sdg4_primary,58.252,green,,99.87
CRI,sdg4_second,91.012,red,,73.988
CRI,sdg4_literacy,99.503,green,,99.43
CRI,sdg4_earlyedu,97.584,,,
CRI,sdg4_tertiary,100,,Up,
CRI,sdg4_pisa,9.746,,Up,
CRI,sdg4_socioec,95.23,,Up,
CRI,sdg4_science,100,,Up,
CRI,sdg4_resil,93.316,,,
CRI,sdg5_familypl,88.661,green,Up,80.8
CRI,sdg5_edat,72.36,green,Up,103.488
CRI,sdg5_lfpr,94.318,yellow,Up,67.228
CRI,sdg5_parl,65.041,green,,45.614
CRI,sdg5_paygap,34.724,,,
CRI,sdg5_unpaid,61.636,,Up,
CRI,sdg6_water,91.8,green,Up,99.702
CRI,sdg6_sanita,80.78,green,Up,97.818
CRI,sdg6_freshwat,92.295,green,,5.5
CRI,sdg6_wastewat,40.636,red,Up,9.746
CRI,sdg6_scarcew,76.1,green,Down,4.77
CRI,sdg6_safewat,8.417,,Right,
CRI,sdg6_safesan,11.432,,Up,
CRI,sdg7_elecac,35.454,green,,100
CRI,sdg7_cleanfuel,0,green,,93.45
CRI,sdg7_co2twh,95.667,green,Up,0.669
CRI,sdg7_ren,89.525,,Up,
CRI,sdg8_adjgrowth,99.632,yellow,Right,-0.445
CRI,sdg8_slavery,89.286,green,Right,1.25
CRI,sdg8_accounts,74.5,yellow,Down,67.838
CRI,sdg8_unemp,57.863,red,,17.08
CRI,sdg8_rights,93.969,yellow,,0.639
CRI,sdg8_impacc,83.723,green,,0.492
CRI,sdg8_empop,87.067,,,
CRI,sdg8_yneet,89.327,,,
CRI,sdg9_intuse,91.575,green,,81.203
CRI,sdg9_mobuse,75.125,green,,92.403
CRI,sdg9_lpi,,orange,Up,2.494
CRI,sdg9_qs,48.664,green,Up,38.05
CRI,sdg9_articles,61.835,orange,Up,0.101
CRI,sdg9_rdex,72.294,red,Up,0.423
CRI,sdg9_rdres,79.919,,,
CRI,sdg9_patents,0,,Up,
CRI,sdg9_netacc,87.6,,Right,
CRI,sdg9_womensci,39.789,,,
CRI,sdg10_adjgini,37.658,red,Right,50.414
CRI,sdg10_palma,57.25,red,Up Right,2.83
CRI,sdg10_elder,89.6,,Down,
CRI,sdg11_slums,83.67,green,Right,3.9
CRI,sdg11_pm25,70.926,yellow,Right,14.753
CRI,sdg11_pipedwat,80,green,Right,99.654
CRI,sdg11_transport,26.316,green,Down,76
CRI,sdg11_rentover,68.053,,Right,
CRI,sdg12_msw,99.551,yellow,Up,1.018
CRI,sdg12_ewaste,58.201,red,Right,10.018
CRI,sdg12_so2prod,91.349,yellow,Up,31.661
CRI,sdg12_so2import,100,green,Up,4.883
CRI,sdg12_prodnitro,99.243,green,Up,14.674
CRI,sdg12_reacnitro,89.231,green,Up,4.803
CRI,sdg12_mswrecycl,83.493,,,
CRI,sdg13_co2gcp,,green,Up,1.685
CRI,sdg13_co2import,50.22,orange,,0.796
CRI,sdg13_co2export,100,,Up Right,
CRI,sdg13_ecr,73.037,,Up,
CRI,sdg14_cpma,,red,,48.664
CRI,sdg14_cleanwat,,orange,,72.75
CRI,sdg14_fishstocks,,yellow,,25.129
CRI,sdg14_trawl,,yellow,,18.872
CRI,sdg14_discard,,red,,54.041
CRI,sdg14_biomar,,yellow,,0.248
CRI,sdg15_cpta,,red,,39.789
CRI,sdg15_cpfa,,red,,37.658
CRI,sdg15_redlist,,orange,,0.829
CRI,sdg15_forchg,,yellow,,0.156
CRI,sdg15_biofrwter,,yellow,,1.633
CRI,sdg16_homicides,,red,,11.261
CRI,sdg16_detain,,green,,20.6
CRI,sdg16_safe,,red,,
CRI,sdg16_prs,,green,,5.086
CRI,sdg16_u5reg,,green,,99.6
CRI,sdg16_cpi,,yellow,,57
CRI,sdg16_clabor,,yellow,,3.4
CRI,sdg16_weaponsexp,,green,,0
CRI,sdg16_rsf,,green,,10.53
CRI,sdg16_justice,,green,,0.68
CRI,sdg16_prison,,,,
CRI,sdg17_govex,,green,,12.524
CRI,sdg17_oda,,,,
CRI,sdg17_govrev,,yellow,,25.066
CRI,sdg17_cohaven,,green,,0
CRI,sdg17_secrecy,,,,
CRI,sdg17_sprofits,,,,
CRI,sdg17_statperf,,yellow,,79.778
CUB,sdg1_wpc,,,,
CUB,sdg1_320pov,,,,
CUB,sdg1_oecdpov,94.09,,,
CUB,sdg2_undernsh,86.056,green,Up,2.5
CUB,sdg2_stunting,85.276,green,Up,7
CUB,sdg2_wasting,32.508,green,Up,2.4
CUB,sdg2_obesity,60,orange,Down,24.6
CUB,sdg2_trophic,39.368,yellow,Right,2.212
CUB,sdg2_crlyld,11.917,green,Up,2.877
CUB,sdg2_snmi,,red,Down,1.057
CUB,sdg2_yieldgap,95.978,,Up,
CUB,sdg2_pestexp,97.15,,Up,
CUB,sdg3_matmort,98.039,green,Up,36
CUB,sdg3_neonat,98.841,green,Up,2.2
CUB,sdg3_u5mort,97.455,green,Up,5.1
CUB,sdg3_tb,67.281,green,Up,6.5
CUB,sdg3_hiv,86.443,green,Up Right,0.14
CUB,sdg3_ncds,81.344,yellow,Right,16.4
CUB,sdg3_pollmort,81.941,yellow,Right,50
CUB,sdg3_traffic,64.248,yellow,Up,8.89
CUB,sdg3_lifee,99.87,yellow,Up,77.763
CUB,sdg3_fertility,98.305,red,Up,51.516
CUB,sdg3_births,72.492,green,,99.9
CUB,sdg3_vac,48.837,green,,99
CUB,sdg3_uhc,98.307,green,,83
CUB,sdg3_swb,86.993,orange,Up,5.4
CUB,sdg3_region,99.772,,Right,
CUB,sdg3_incomeg,84.121,,,
CUB,sdg3_smoke,91.263,,,
CUB,sdg4_primary,51.399,green,,99.218
CUB,sdg4_second,100,yellow,,89.334
CUB,sdg4_literacy,92.213,green,,99.875
CUB,sdg4_earlyedu,92.038,,,
CUB,sdg4_tertiary,86.971,,Up,
CUB,sdg4_pisa,3.6,,Down,
CUB,sdg4_socioec,97.689,,Down,
CUB,sdg4_science,100,,Up,
CUB,sdg4_resil,79.02,,,
CUB,sdg5_familypl,78.949,green,Right,86.9
CUB,sdg5_edat,,yellow,Up,94.915
CUB,sdg5_lfpr,82.873,yellow,Up,61.848
CUB,sdg5_parl,,green,,53.223
CUB,sdg5_paygap,86.732,,,
CUB,sdg5_unpaid,,,Up,
CUB,sdg6_water,97.35,yellow,Up,95.328
CUB,sdg6_sanita,60.978,yellow,Up,92.81
CUB,sdg6_freshwat,17.013,green,,23.9
CUB,sdg6_wastewat,20.091,red,,3.6
CUB,sdg6_scarcew,35.3,green,Up,2.311
