VCT,0.11 Millions (2019),14.32 Percent (2019),22.19 Percent (2019),52.61 Percent (2019),71.89 Years (2015),0.16 Percent (2015),2.01 Children per woman (2015),4.18 Percent (2017),,,780.13 Millions of US dollars (2017),"7,098.78 US dollars (2017)",68.2 Percent (2019),8.27 Percent (2017),17.75 Percent (2017),73.98 Percent (2017),217.4 Millions of US dollars (2017),18.19 Percent (2019),0.71 Percent (2017),10.71 Millions of US dollars (2017),-135.2 Millions of US dollars (2017),-103.58 Millions of US dollars (2017),-335.61 Millions of US dollars (2018),41.99 Millions of US dollars (2018),377.6 Millions of US dollars (2018),3 Petajoules (2016),18.5 Percent (2018),37.87 Percent (2018),0.39 km2 (2017),39 Hectares (2016),12.82 Percent (2016),7.69 Percent (2016),69.23 Percent (2016)
WSM,0.2 Millions (2019),7.79 Percent (2019),37.86 Percent (2019),18.06 Percent (2019),72.25 Years (2015),0.8 Percent (2015),4.16 Children per woman (2015),2.48 Percent (2017),3 (2018),3 (2016),855.63 Millions of US dollars (2017),"4,355.68 US dollars (2017)",31.2 Percent (2019),10.75 Percent (2017),21.9 Percent (2017),68.77 Percent (2017),169 Millions of US dollars (2017),8.01 Percent (2019),-0.39 Percent (2017),40.61 Millions of US dollars (2017),-3.47 Millions of US dollars (2017),57.16 Millions of US dollars (2017),-350.58 Millions of US dollars (2018),30.22 Millions of US dollars (2018),380.8 Millions of US dollars (2018),3 Petajoules (2016),26.62 Percent (2018),26.41 Percent (2018),2.84 km2 (2017),283 Hectares (2016),2.83 Percent (2016),7.77 Percent (2016),60.42 Percent (2016)
SMR,0.03 Millions (2019),24.09 Percent (2015),14.97 Percent (2015),97.37 Percent (2019),,1.16 Percent (2015),1.25 Children per woman (2004),15.7 Percent (2017),,,"1,689.63 Millions of US dollars (2017)","50,587.63 US dollars (2017)",66.2 Percent (2003),0.02 Percent (2017),35.16 Percent (2017),64.82 Percent (2017),,6.6 Percent (2014),1.86 Percent (2017),,,,,,,,,,0.06 km2 (2017),6 Hectares (2016),16.67 Percent (2016),,0 Percent (2016)
STP,0.22 Millions (2019),4.88 Percent (2019),42.15 Percent (2019),73.6 Percent (2019),68.49 Years (2015),2.01 Percent (2015),4.6 Children per woman (2015),1.12 Percent (2017),,,392.57 Millions of US dollars (2017),"1,921.28 US dollars (2017)",59.5 Percent (2019),11.73 Percent (2017),15.37 Percent (2017),72.89 Percent (2017),65.9 Millions of US dollars (2017),13.52 Percent (2019),3.88 Percent (2017),29.94 Millions of US dollars (2018),-62.22 Millions of US dollars (2018),-73.19 Millions of US dollars (2018),-151.66 Millions of US dollars (2018),12.12 Millions of US dollars (2018),163.78 Millions of US dollars (2018),2 Petajoules (2016),29.6 Percent (2018),54.46 Percent (2018),0.96 km2 (2017),96 Hectares (2016),9.06 Percent (2016),40.62 Percent (2016),55.83 Percent (2016)
SAU,34.27 Millions (2019),5.69 Percent (2019),24.87 Percent (2019),84.06 Percent (2019),74.38 Years (2015),2.91 Percent (2015),2.73 Children per woman (2015),36.99 Percent (2017),158 (2018),"1,007 (2018)","683,827.14 Millions of US dollars (2017)","20,760.91 US dollars (2017)",56.8 Percent (2019),2.55 Percent (2017),45.06 Percent (2017),52.4 Percent (2017),"14,848 Millions of US dollars (2017)",5.34 Percent (2019),-0.74 Percent (2017),"-1,468.87 Millions of US dollars (2018)","72,336.65 Millions of US dollars (2018)","66,234.42 Millions of US dollars (2018)","179,556.17 Millions of US dollars (2018)","308,997.88 Millions of US dollars (2018)","129,441.71 Millions of US dollars (2018)","-19,011 Petajoules (2016)",74.37 Percent (2018),14.19 Percent (2018),"2,206.71 km2 (2017)","214,969 Hectares (2016)",1.62 Percent (2016),0.07 Percent (2016),0.45 Percent (2016)
SEN,16.3 Millions (2019),4.8 Percent (2019),42.84 Percent (2019),47.65 Percent (2019),65.74 Years (2015),2.79 Percent (2015),5 Children per woman (2015),1.68 Percent (2017),"14,686 (2018)","3,434 (2018)","21,126.15 Millions of US dollars (2017)","1,332.83 US dollars (2017)",46.5 Percent (2019),16.53 Percent (2017),25.61 Percent (2017),57.86 Percent (2017),481 Millions of US dollars (2014),4.84 Percent (2019),6.67 Percent (2017),384.2 Millions of US dollars (2017),"-1,522.5 Millions of US dollars (2017)","-1,099.46 Millions of US dollars (2017)","-4,592.24 Millions of US dollars (2018)","3,418.74 Millions of US dollars (2018)","8,010.98 Millions of US dollars (2018)",108 Petajoules (2016),19.83 Percent (2018),14.71 Percent (2018),196.71 km2 (2017),"19,253 Hectares (2016)",16.62 Percent (2016),0.35 Percent (2016),42.76 Percent (2016)
SRB,8.77 Millions (2019),25.19 Percent (2019),15.54 Percent (2019),56.26 Percent (2019),74.75 Years (2015),-0.26 Percent (2015),1.46 Children per woman (2015),9.12 Percent (2017),"30,935 (2018)",140 (2018),"41,589.72 Millions of US dollars (2017)","5,912.08 US dollars (2017)",53.9 Percent (2019),7.25 Percent (2017),31.43 Percent (2017),61.32 Percent (2017),"1,705 Millions of US dollars (2017)",12.19 Percent (2019),2.05 Percent (2017),-7.36 Millions of US dollars (2018),"-2,630.4 Millions of US dollars (2018)","-1,993.09 Millions of US dollars (2018)","-6,655.82 Millions of US dollars (2018)","19,226.47 Millions of US dollars (2018)","25,882.3 Millions of US dollars (2018)",181 Petajoules (2016),12.26 Percent (2018),13.42 Percent (2018),88.5 km2 (2017),"8,746 Hectares (2016)",29.7 Percent (2016),2.15 Percent (2016),31.12 Percent (2016)
SYC,0.1 Millions (2019),12.49 Percent (2019),23.74 Percent (2019),57.12 Percent (2019),73.07 Years (2015),0.8 Percent (2015),2.38 Children per woman (2015),13.64 Percent (2017),,1 (2018),"1,486.68 Millions of US dollars (2017)","15,692.74 US dollars (2017)",65 Percent (2011),2.36 Percent (2017),13.75 Percent (2017),83.89 Percent (2017),585 Millions of US dollars (2017),4.1 Percent (2011),6.27 Percent (2017),49.77 Millions of US dollars (2018),-269.44 Millions of US dollars (2018),-191.59 Millions of US dollars (2018),"-1,428.07 Millions of US dollars (2018)",757.74 Millions of US dollars (2018),"2,185.81 Millions of US dollars (2018)",8 Petajoules (2016),35.71 Percent (2018),25.55 Percent (2018),0.46 km2 (2017),46 Hectares (2016),0.33 Percent (2016),3.04 Percent (2016),88.41 Percent (2016)
SLE,7.81 Millions (2019),4.63 Percent (2019),40.72 Percent (2019),42.48 Percent (2019),51.42 Years (2015),2.23 Percent (2015),4.84 Children per woman (2015),1.26 Percent (2017),686 (2018),1 (2017),"3,739.58 Millions of US dollars (2017)",494.84 US dollars (2017),57.9 Percent (2019),61.62 Percent (2017),5.27 Percent (2017),33.1 Percent (2017),41 Millions of US dollars (2016),4.25 Percent (2019),3.78 Percent (2017),147.68 Millions of US dollars (2017),-535.19 Millions of US dollars (2017),-911.26 Millions of US dollars (2017),-964.78 Millions of US dollars (2018),20.1 Millions of US dollars (2018),984.88 Millions of US dollars (2018),14 Petajoules (2016),23.03 Percent (2018),16.78 Percent (2018),72.3 km2 (2017),"7,218 Hectares (2016)",21.95 Percent (2016),2.29 Percent (2016),43.05 Percent (2016)
SGP,5.8 Millions (2019),19.86 Percent (2019),12.33 Percent (2019),100 Percent (2019),82.3 Years (2015),1.72 Percent (2015),1.23 Children per woman (2015),45.95 Percent (2017),7 (2010),1 (2005),"323,901.37 Millions of US dollars (2017)","56,736.77 US dollars (2017)",68.1 Percent (2019),0.03 Percent (2017),24.78 Percent (2017),75.19 Percent (2017),"19,707 Millions of US dollars (2017)",1.72 Percent (2019),3.62 Percent (2017),,"63,910.32 Millions of US dollars (2018)","62,816.49 Millions of US dollars (2018)","41,980.78 Millions of US dollars (2018)","412,522.16 Millions of US dollars (2018)","370,541.37 Millions of US dollars (2018)",876 Petajoules (2016),14.48 Percent (2018),13.84 Percent (2018),0.72 km2 (2017),70.9 Hectares (2016),0.79 Percent (2016),0.14 Percent (2016),23.06 Percent (2016)
SXM,0.04 Millions (2019),10.42 Percent (2013),20.99 Percent (2013),100 Percent (2019),,3.13 Percent (2015),,70.44 Percent (2017),5 (2018),2 (2018),"1,072.07 Millions of US dollars (2016)","27,115.54 US dollars (2016)",,0.1 Percent (2016),9.17 Percent (2016),90.73 Percent (2016),646 Millions of US dollars (2017),,-8.43 Percent (2017),16.53 Millions of US dollars (2018),63.02 Millions of US dollars (2018),164.08 Millions of US dollars (2018),,,,12 Petajoules (2016),,,0.03 km2 (2017),,,,
SVK,5.46 Millions (2019),22.84 Percent (2019),15.53 Percent (2019),53.73 Percent (2019),76.23 Years (2015),0.12 Percent (2015),1.38 Children per woman (2015),3.39 Percent (2017),934 (2018),47 (2018),"95,617.67 Millions of US dollars (2017)","17,552.06 US dollars (2017)",59.5 Percent (2019),3.44 Percent (2017),34.88 Percent (2017),61.68 Percent (2017),"2,995 Millions of US dollars (2017)",7 Percent (2019),3.19 Percent (2017),"1,698.53 Millions of US dollars (2018)","-2,613.76 Millions of US dollars (2018)","-1,935.13 Millions of US dollars (2018)",243.63 Millions of US dollars (2018),"93,226.34 Millions of US dollars (2018)","92,982.71 Millions of US dollars (2018)",412 Petajoules (2016),20.62 Percent (2018),16.69 Percent (2018),49.03 km2 (2017),"4,808 Hectares (2016)",28.02 Percent (2016),0.37 Percent (2016),40.35 Percent (2016)
SVN,2.08 Millions (2019),27.24 Percent (2019),15.11 Percent (2019),54.82 Percent (2019),80.14 Years (2015),0.27 Percent (2015),1.58 Children per woman (2015),11.77 Percent (2017),666 (2018),350 (2018),"48,455.97 Millions of US dollars (2017)","23,296.41 US dollars (2017)",57.4 Percent (2019),1.97 Percent (2017),32.82 Percent (2017),65.21 Percent (2017),"2,952 Millions of US dollars (2017)",6.03 Percent (2019),4.88 Percent (2017),-245 Millions of US dollars (2018),"3,784.55 Millions of US dollars (2018)","2,500.55 Millions of US dollars (2018)",299.35 Millions of US dollars (2018),"36,399.76 Millions of US dollars (2018)","36,100.41 Millions of US dollars (2018)",133 Petajoules (2016),20.19 Percent (2018),17.08 Percent (2018),20.27 km2 (2017),"2,014.2 Hectares (2016)",9.13 Percent (2016),2.67 Percent (2016),61.97 Percent (2016)
SLB,0.67 Millions (2019),5.54 Percent (2019),40.13 Percent (2019),24.21 Percent (2019),71.43 Years (2015),2.67 Percent (2015),4.43 Children per woman (2015),0.41 Percent (2017),3 (2016),4 (2018),"1,211.86 Millions of US dollars (2017)","1,982.28 US dollars (2017)",71.4 Percent (2019),25.63 Percent (2017),15.21 Percent (2017),59.16 Percent (2017),79 Millions of US dollars (2017),2.06 Percent (2019),3.53 Percent (2017),60.03 Millions of US dollars (2018),-50.57 Millions of US dollars (2018),62.18 Millions of US dollars (2018),131.46 Millions of US dollars (2018),626.1 Millions of US dollars (2018),494.64 Millions of US dollars (2018),3 Petajoules (2016),65.2 Percent (2018),19.92 Percent (2018),28.9 km2 (2017),"2,799 Hectares (2016)",0.71 Percent (2016),2.86 Percent (2016),77.86 Percent (2016)
SOM,15.44 Millions (2019),4.55 Percent (2019),46.38 Percent (2019),45.55 Percent (2019),54.86 Years (2015),2.72 Percent (2015),6.61 Children per woman (2015),0.3 Percent (2017),"15,426 (2018)","15,533 (2018)","1,535.29 Millions of US dollars (2017)",104.14 US dollars (2017),46.5 Percent (2019),60.18 Percent (2017),7.36 Percent (2017),32.46 Percent (2017),,5.89 Percent (2019),1.85 Percent (2017),,,,544.68 Millions of US dollars (2018),"1,087.32 Millions of US dollars (2018)",542.65 Millions of US dollars (2018),9 Petajoules (2016),51.82 Percent (2018),18.45 Percent (2018),637.66 km2 (2017),"62,734 Hectares (2016)",1.75 Percent (2016),0.04 Percent (2016),10.02 Percent (2016)
ZAF,58.56 Millions (2019),8.41 Percent (2019),28.97 Percent (2019),66.86 Percent (2019),60.95 Years (2015),1.56 Percent (2015),2.55 Children per woman (2015),7.12 Percent (2017),"89,285 (2018)","184,203 (2018)","348,872.15 Millions of US dollars (2017)","6,151.09 US dollars (2017)",55.5 Percent (2019),2.55 Percent (2017),28.88 Percent (2017),68.57 Percent (2017),"9,699 Millions of US dollars (2017)",27.63 Percent (2019),1.32 Percent (2017),17.94 Millions of US dollars (2018),"-13,381 Millions of US dollars (2018)","-11,042.63 Millions of US dollars (2018)",-752.78 Millions of US dollars (2018),"94,725.49 Millions of US dollars (2018)","95,478.27 Millions of US dollars (2018)",-588 Petajoules (2016),9.82 Percent (2018),18.34 Percent (2018),"1,221.04 km2 (2017)","121,309 Hectares (2016)",10.3 Percent (2016),0.34 Percent (2016),7.62 Percent (2016)
SSD,11.06 Millions (2019),5.15 Percent (2019),41.57 Percent (2019),19.9 Percent (2019),56.06 Years (2015),2.39 Percent (2015),5.15 Children per woman (2015),6.72 Percent (2017),"297,150 (2018)","2,207 (2018)","5,693.91 Millions of US dollars (2017)",452.77 US dollars (2017),73.1 Percent (2019),3.26 Percent (2017),50.58 Percent (2017),46.16 Percent (2017),26 Millions of US dollars (2017),11.51 Percent (2019),1.26 Percent (2017),153.01 Millions of US dollars (2018),455.15 Millions of US dollars (2018),615.69 Millions of US dollars (2018),369.11 Millions of US dollars (2018),"1,416.67 Millions of US dollars (2018)","1,047.55 Millions of US dollars (2018)",-225 Petajoules (2016),93.27 Percent (2018),46.79 Percent (2018),658.84 km2 (2017),,,,
ESP,46.74 Millions (2019),25.73 Percent (2019),14.58 Percent (2019),80.56 Percent (2019),82.51 Years (2015),-0.11 Percent (2015),1.33 Children per woman (2015),12.83 Percent (2017),"18,631 (2018)","47,395 (2018)","1,314,314.16 Millions of US dollars (2017)","28,353.65 US dollars (2017)",57 Percent (2019),2.96 Percent (2017),24.13 Percent (2017),72.91 Percent (2017),"68,437 Millions of US dollars (2017)",13.39 Percent (2019),2.98 Percent (2017),"7,407.36 Millions of US dollars (2018)","12,924.09 Millions of US dollars (2018)","25,629.36 Millions of US dollars (2018)","-40,816.58 Millions of US dollars (2018)","348,943.27 Millions of US dollars (2018)","389,759.85 Millions of US dollars (2018)","3,445 Petajoules (2016)",14.69 Percent (2018),12.51 Percent (2018),505.94 km2 (2017),"49,956.4 Hectares (2016)",24.7 Percent (2016),9.4 Percent (2016),36.94 Percent (2016)
LKA,21.32 Millions (2019),15.93 Percent (2019),23.96 Percent (2019),18.59 Percent (2019),75.89 Years (2015),0.63 Percent (2015),2.21 Children per woman (2015),0.19 Percent (2017),802 (2018),626 (2018),"87,356.65 Millions of US dollars (2017)","4,184.37 US dollars (2017)",52.3 Percent (2019),8.48 Percent (2017),30.16 Percent (2017),61.37 Percent (2017),"5,083 Millions of US dollars (2017)",4.19 Percent (2019),3.31 Percent (2017),10.93 Millions of US dollars (2017),"-2,309.38 Millions of US dollars (2017)","-2,184.18 Millions of US dollars (2017)","-9,226.54 Millions of US dollars (2018)","13,365.36 Millions of US dollars (2018)","22,591.9 Millions of US dollars (2018)",249 Petajoules (2016),24.87 Percent (2018),21.08 Percent (2018),65.61 km2 (2017),"6,271 Hectares (2016)",20.73 Percent (2016),15.95 Percent (2016),32.9 Percent (2016)
SDN,42.81 Millions (2019),5.6 Percent (2019),40.16 Percent (2019),34.94 Percent (2019),63.76 Years (2015),2.38 Percent (2015),4.75 Children per woman (2015),1.82 Percent (2017),"908,692 (2018)","17,381 (2018)","120,265.77 Millions of US dollars (2017)","2,967.08 US dollars (2017)",47.1 Percent (2019),32.04 Percent (2017),20.72 Percent (2017),47.24 Percent (2017),"1,029 Millions of US dollars (2017)",12.7 Percent (2019),3.2 Percent (2017),162.9 Millions of US dollars (2018),"-4,678.5 Millions of US dollars (2018)","-2,981.17 Millions of US dollars (2018)","-7,669.37 Millions of US dollars (2018)","4,908.21 Millions of US dollars (2018)","12,577.58 Millions of US dollars (2018)",45 Petajoules (2016),40.24 Percent (2018),22 Percent (2018),,,,,
SUR,0.58 Millions (2019),10.5 Percent (2019),26.91 Percent (2019),66.09 Percent (2019),70.93 Years (2015),1.1 Percent (2015),2.56 Children per woman (2015),8.47 Percent (2017),47 (2018),70 (2018),"3,807.15 Millions of US dollars (2017)","6,757.43 US dollars (2017)",51.6 Percent (2019),9.89 Percent (2017),30.85 Percent (2017),59.26 Percent (2017),61 Millions of US dollars (2017),7.98 Percent (2019),-0.7 Percent (2017),-0.44 Millions of US dollars (2018),-189.03 Millions of US dollars (2018),-221.56 Millions of US dollars (2018),874.83 Millions of US dollars (2018),"2,024.67 Millions of US dollars (2018)","1,149.84 Millions of US dollars (2018)",-10 Petajoules (2016),32.04 Percent (2018),31.78 Percent (2018),163.82 km2 (2017),"15,600 Hectares (2016)",0.42 Percent (2016),0.04 Percent (2016),98.26 Percent (2016)
SWE,10.04 Millions (2019),25.77 Percent (2019),17.63 Percent (2019),87.71 Percent (2019),81.92 Years (2015),0.78 Percent (2015),1.9 Children per woman (2015),17.63 Percent (2017),"242,725 (2018)","43,494 (2018)","535,607.39 Millions of US dollars (2017)","54,043.34 US dollars (2017)",64.4 Percent (2019),1.21 Percent (2017),25.08 Percent (2017),73.71 Percent (2017),"14,205 Millions of US dollars (2017)",6.31 Percent (2019),2.1 Percent (2017),-68.29 Millions of US dollars (2018),"9,458.32 Millions of US dollars (2018)","3,114.16 Millions of US dollars (2018)","-4,147.84 Millions of US dollars (2018)","165,958.91 Millions of US dollars (2018)","170,106.75 Millions of US dollars (2018)",589 Petajoules (2016),10.62 Percent (2018),17.92 Percent (2018),438.57 km2 (2017),"40,731 Hectares (2016)",6.32 Percent (2016),0.01 Percent (2016),68.92 Percent (2016)
CHE,8.59 Millions (2019),24.84 Percent (2019),14.94 Percent (2019),73.85 Percent (2019),82.69 Years (2015),1.21 Percent (2015),1.53 Children per woman (2015),29.57 Percent (2017),"98,530 (2018)","19,175 (2018)","678,938.21 Millions of US dollars (2017)","80,101.2 US dollars (2017)",68.1 Percent (2019),0.69 Percent (2017),25.53 Percent (2017),73.78 Percent (2017),"20,134 Millions of US dollars (2017)",4.67 Percent (2019),1.62 Percent (2017),"4,608.03 Millions of US dollars (2018)","72,186.27 Millions of US dollars (2018)","75,420.2 Millions of US dollars (2018)","31,858.72 Millions of US dollars (2018)","310,524.28 Millions of US dollars (2018)","278,665.56 Millions of US dollars (2018)",517 Petajoules (2016),15.28 Percent (2018),20.74 Percent (2018),41.29 km2 (2017),"3,951.6 Hectares (2016)",10.09 Percent (2016),0.63 Percent (2016),31.83 Percent (2016)
SYR,17.07 Millions (2019),7.27 Percent (2019),31.06 Percent (2019),54.82 Percent (2019),69.87 Years (2015),-3.43 Percent (2015),3.1 Children per woman (2015),5.55 Percent (2017),"18,490 (2018)","18,489 (2018)","15,183.36 Millions of US dollars (2017)",831.06 US dollars (2017),40.8 Percent (2019),20.6 Percent (2017),30.14 Percent (2017),49.26 Percent (2017),"1,816 Millions of US dollars (2011)",14.89 Percent (2019),1.9 Percent (2017),50.06 Millions of US dollars (2010),-367.39 Millions of US dollars (2010),824.36 Millions of US dollars (2010),-606.63 Millions of US dollars (2018),711.91 Millions of US dollars (2018),"1,318.55 Millions of US dollars (2018)",240 Petajoules (2016),98.12 Percent (2018),25.26 Percent (2018),185.18 km2 (2017),"18,363 Hectares (2016)",25.39 Percent (2016),5.83 Percent (2016),2.67 Percent (2016)
TJK,9.32 Millions (2019),5.55 Percent (2019),37.07 Percent (2019),27.31 Percent (2019),69.39 Years (2015),2.32 Percent (2015),3.61 Children per woman (2015),3.06 Percent (2017),"2,647 (2018)",167 (2018),"7,145.67 Millions of US dollars (2017)",800.96 US dollars (2017),43.6 Percent (2019),23.61 Percent (2017),29.58 Percent (2017),46.81 Percent (2017),171.6 Millions of US dollars (2017),10.31 Percent (2019),7.08 Percent (2017),175.87 Millions of US dollars (2018),-378.48 Millions of US dollars (2018),-469.22 Millions of US dollars (2018),"-1,201.3 Millions of US dollars (2018)","1,572.77 Millions of US dollars (2018)","2,774.07 Millions of US dollars (2018)",29 Petajoules (2016),30 Percent (2018),38.98 Percent (2018),142.6 km2 (2017),"13,879 Hectares (2016)",5.26 Percent (2016),0.96 Percent (2016),2.97 Percent (2016)
TZA,58.01 Millions (2019),4.18 Percent (2019),43.84 Percent (2019),34.5 Percent (2019),60.91 Years (2015),2.98 Percent (2015),5.24 Children per woman (2015),0.86 Percent (2017),"295,866 (2018)","43,186 (2018)","52,090.32 Millions of US dollars (2017)",933.56 US dollars (2017),83.1 Percent (2019),32.05 Percent (2017),28.05 Percent (2017),39.89 Percent (2017),"2,284 Millions of US dollars (2017)",2.3 Percent (2019),6.97 Percent (2016),351.01 Millions of US dollars (2017),"-1,633.73 Millions of US dollars (2017)",-730.91 Millions of US dollars (2017),"-3,612.33 Millions of US dollars (2018)","5,131.92 Millions of US dollars (2018)","8,744.25 Millions of US dollars (2018)",116 Petajoules (2016),23.53 Percent (2018),19.37 Percent (2018),947.3 km2 (2017),"88,580 Hectares (2016)",15.24 Percent (2016),2.43 Percent (2016),51.58 Percent (2016)
THA,69.63 Millions (2019),18.46 Percent (2019),16.82 Percent (2019),50.69 Percent (2019),75.18 Years (2015),0.45 Percent (2015),1.53 Children per woman (2015),5.2 Percent (2017),"102,223 (2018)","1,461 (2018)","455,302.53 Millions of US dollars (2017)","6,595 US dollars (2017)",67.2 Percent (2019),8.65 Percent (2017),35.05 Percent (2017),56.29 Percent (2017),"62,158 Millions of US dollars (2017)",1.42 Percent (2019),3.91 Percent (2017),-610.54 Millions of US dollars (2018),"35,158.84 Millions of US dollars (2018)","29,178.65 Millions of US dollars (2018)","2,905.14 Millions of US dollars (2018)","253,429.6 Millions of US dollars (2018)","250,524.46 Millions of US dollars (2018)","2,537 Petajoules (2016)",11.41 Percent (2018),21.59 Percent (2018),513.12 km2 (2017),"51,089 Hectares (2016)",32.9 Percent (2016),8.81 Percent (2016),32.16 Percent (2016)
TLS,1.29 Millions (2019),6.48 Percent (2019),37.29 Percent (2019),30.95 Percent (2019),67.67 Years (2015),1.8 Percent (2015),4.4 Children per woman (2015),0.93 Percent (2017),1 (2010),4 (2010),"2,954.62 Millions of US dollars (2017)","2,279.25 US dollars (2017)",38.8 Percent (2019),9.28 Percent (2017),57.58 Percent (2017),33.14 Percent (2017),73 Millions of US dollars (2017),3.51 Percent (2019),-8 Percent (2017),34.03 Millions of US dollars (2017),-339.08 Millions of US dollars (2017),-211.76 Millions of US dollars (2017),-506.6 Millions of US dollars (2018),45.19 Millions of US dollars (2018),551.79 Millions of US dollars (2018),-113 Petajoules (2016),25.38 Percent (2018),31.88 Percent (2018),14.92 km2 (2017),"1,487 Hectares (2016)",10.42 Percent (2016),5.04 Percent (2016),45.38 Percent (2016)
TGO,8.08 Millions (2019),4.65 Percent (2019),41 Percent (2019),42.25 Percent (2019),59.08 Years (2015),2.63 Percent (2015),4.69 Children per woman (2015),3.64 Percent (2017),"12,426 (2018)",723 (2018),"4,785.9 Millions of US dollars (2017)",613.76 US dollars (2017),77.5 Percent (2019),28.39 Percent (2017),18.64 Percent (2017),52.97 Percent (2017),223 Millions of US dollars (2016),1.85 Percent (2019),4.4 Percent (2017),242.97 Millions of US dollars (2017),-96.4 Millions of US dollars (2017),165.45 Millions of US dollars (2017),"-1,213.51 Millions of US dollars (2018)",877.09 Millions of US dollars (2018),"2,090.6 Millions of US dollars (2018)",32 Petajoules (2016),17.92 Percent (2018),19.63 Percent (2018),56.78 km2 (2017),"5,439 Hectares (2016)",48.72 Percent (2016),3.13 Percent (2016),3.09 Percent (2016)
TKL,0 Millions (2019),12.2 Percent (2016),28.28 Percent (2016),0 Percent (2019),,1.93 Percent (2015),2.1 Children per woman (2012),38.77 Percent (2017),,,,,,,,,,,,,,,-0.56 Millions of US dollars (2018),0.14 Millions of US dollars (2018),0.7 Millions of US dollars (2018),,23.86 Percent (2018),81 Percent (2018),0.01 km2 (2017),1 Hectares (2016),,0.36 Percent (2016),0 Percent (2016)
TON,0.1 Millions (2019),8.7 Percent (2019),35.07 Percent (2019),23.11 Percent (2019),70.31 Years (2015),-0.62 Percent (2015),3.79 Children per woman (2015),4.58 Percent (2017),,3 (2010),426.66 Millions of US dollars (2017),"3,949.82 US dollars (2017)",59.5 Percent (2019),19.54 Percent (2017),18.95 Percent (2017),61.51 Percent (2017),48.5 Millions of US dollars (2017),1.19 Percent (2019),2.7 Percent (2017),49.08 Millions of US dollars (2018),-28.63 Millions of US dollars (2018),-5.84 Millions of US dollars (2018),-259.53 Millions of US dollars (2018),17.35 Millions of US dollars (2018),276.87 Millions of US dollars (2018),2 Petajoules (2016),28.15 Percent (2018),26.85 Percent (2018),0.75 km2 (2017),72 Hectares (2016),25 Percent (2016),15.28 Percent (2016),12.5 Percent (2016)
TTO,1.4 Millions (2019),16.37 Percent (2019),20.26 Percent (2019),53.19 Percent (2019),72.48 Years (2015),0.62 Percent (2015),1.8 Children per woman (2015),3.67 Percent (2017),311 (2018),"5,644 (2018)","22,104.87 Millions of US dollars (2017)","16,145.25 US dollars (2017)",60.2 Percent (2019),0.49 Percent (2017),38.88 Percent (2017),60.63 Percent (2017),739 Millions of US dollars (2017),5.13 Percent (2019),-2.34 Percent (2017),1.21 Millions of US dollars (2017),"1,089.15 Millions of US dollars (2017)",-552.22 Millions of US dollars (2017),"6,914.06 Millions of US dollars (2018)","10,453.68 Millions of US dollars (2018)","3,539.63 Millions of US dollars (2018)",-638 Petajoules (2016),35.64 Percent (2018),31.67 Percent (2018),5.13 km2 (2017),513 Hectares (2016),4.87 Percent (2016),4.29 Percent (2016),46.02 Percent (2016)
TUN,11.69 Millions (2019),13.06 Percent (2019),24.23 Percent (2019),69.25 Percent (2019),75.45 Years (2015),1 Percent (2015),2.25 Children per woman (2015),0.5 Percent (2017),877 (2018),125 (2018),"40,068.82 Millions of US dollars (2017)","3,474.54 US dollars (2017)",46.3 Percent (2019),10.17 Percent (2017),24.61 Percent (2017),65.22 Percent (2017),"1,782 Millions of US dollars (2017)",15.13 Percent (2019),1.96 Percent (2017),183.8 Millions of US dollars (2017),"-4,079.73 Millions of US dollars (2017)","-3,672.55 Millions of US dollars (2017)","-6,847.62 Millions of US dollars (2018)","15,665.87 Millions of US dollars (2018)","22,513.49 Millions of US dollars (2018)",210 Petajoules (2016),30.58 Percent (2018),15.58 Percent (2018),163.61 km2 (2017),"15,536 Hectares (2016)",18.67 Percent (2016),15.01 Percent (2016),6.77 Percent (2016)
TUR,83.43 Millions (2019),12.73 Percent (2019),24.29 Percent (2019),75.63 Percent (2019),75.59 Years (2015),1.65 Percent (2015),2.12 Children per woman (2015),6.05 Percent (2017),"3,621,264 (2018)","301,940 (2018)","851,541.61 Millions of US dollars (2017)","10,546.06 US dollars (2017)",52.4 Percent (2019),6.87 Percent (2017),32.91 Percent (2017),60.23 Percent (2017),"31,870 Millions of US dollars (2017)",11.19 Percent (2019),7.44 Percent (2017),58 Millions of US dollars (2018),"-27,125 Millions of US dollars (2018)","-9,864.41 Millions of US dollars (2018)","-54,511.56 Millions of US dollars (2018)","167,932.65 Millions of US dollars (2018)","222,444.21 Millions of US dollars (2018)","4,204 Petajoules (2016)",9.63 Percent (2018),10 Percent (2018),783.56 km2 (2017),"76,963 Hectares (2016)",26.48 Percent (2016),4.33 Percent (2016),15.35 Percent (2016)
